NAFRev1,52.6A,Vente par correspondance sur catalogue général
NAFRev1,52.6B,Vente par correspondance spécialisée
NAFRev1,52.6D,Commerce de détail alimentaire sur éventaires et marchés
NAFRev1,52.6E,Commerce de détail non alimentaire sur éventaires et marchés
NAFRev1,52.6G,Vente à domicile
NAFRev1,52.6H,Vente par automate
NAFRev1,52.7A,Réparation de chaussures et d'articles en cuir
NAFRev1,52.7C,Réparation de matériel électronique grand public
NAFRev1,52.7D,Réparation d'appareils électroménagers
NAFRev1,52.7F,"Réparation de montres, horloges et bijoux"
NAFRev1,52.7H,Réparation d'articles personnels et domestiques n.c.a.
NAFRev1,55.1A,Hôtels touristiques avec restaurant
NAFRev1,55.1C,Hôtels touristiques sans restaurant
NAFRev1,55.1E,Autres hôtels
NAFRev1,55.2A,Auberges de jeunesse et refuges
NAFRev1,55.2C,Exploitation de terrains de camping
NAFRev1,55.2E,Autre hébergement touristique
NAFRev1,55.2F,Hébergement collectif non touristique
NAFRev1,55.3A,Restauration de type traditionnel
NAFRev1,55.3B,Restauration de type rapide
NAFRev1,55.4A,Cafés tabacs
NAFRev1,55.4B,Débits de boissons
NAFRev1,55.4C,Discothèques
NAFRev1,55.5A,Cantines et restaurants d'entreprises
NAFRev1,55.5C,Restauration collective sous contrat
NAFRev1,55.5D,"Traiteurs, organisation de réceptions"
NAFRev1,60.1Z,Transports ferroviaires
NAFRev1,60.2A,Transports urbains de voyageurs
NAFRev1,60.2B,Transports routiers réguliers de voyageurs
NAFRev1,60.2C,"Téléphériques, remontées mécaniques"
NAFRev1,60.2E,Transport de voyageurs par taxis
NAFRev1,60.2G,Autres transports routiers de voyageurs
NAFRev1,60.2L,Transports routiers de marchandises de proximité
NAFRev1,60.2M,Transports routiers de marchandises interurbains
NAFRev1,60.2N,Déménagement
NAFRev1,60.2P,Location de camions avec conducteur
NAFRev1,60.3Z,Transports par conduites
NAFRev1,61.1A,Transports maritimes
NAFRev1,61.1B,Transports côtiers
NAFRev1,61.2Z,Transports fluviaux
NAFRev1,62.1Z,Transports aériens réguliers
NAFRev1,62.2Z,Transports aériens non réguliers
NAFRev1,62.3Z,Transports spatiaux
NAFRev1,63.1A,Manutention portuaire
NAFRev1,63.1B,Manutention non portuaire
NAFRev1,63.1D,Entreposage frigorifique
NAFRev1,63.1E,Entreposage non frigorifique
NAFRev1,63.2A,Gestion d'infrastructures de transports terrestres
NAFRev1,63.2C,"Services portuaires, maritimes et fluviaux"
NAFRev1,63.2E,Services aéroportuaires
NAFRev1,63.3Z,Agences de voyage
NAFRev1,63.4A,"Messagerie, fret express"
NAFRev1,63.4B,Affrètement
NAFRev1,63.4C,Organisation des transports internationaux
NAFRev1,64.1A,Postes nationales
NAFRev1,64.1C,Autres activités de courrier
NAFRev1,64.2C,Télécommunications (hors transmissions audiovisuelles)
NAFRev1,64.2D,Transmission d'émissions de radio et de télévision
NAFRev1,65.1A,Banque centrale
NAFRev1,65.1C,Banques
NAFRev1,65.1D,Banques mutualistes
NAFRev1,65.1E,Caisses d'épargne
NAFRev1,65.1F,Intermédiations monétaires n.c.a.
NAFRev1,65.2A,Crédit-bail
NAFRev1,65.2C,Distribution de crédit
NAFRev1,65.2E,Organismes de placement en valeurs mobilières
NAFRev1,65.2F,Intermédiations financières diverses
NAFRev1,66.0A,Assurance-vie et capitalisation
NAFRev1,66.0C,Caisses de retraite
NAFRev1,66.0E,Assurance dommages
NAFRev1,66.0F,Réassurance
NAFRev1,66.0G,Assurance relevant du code de la mutualité
NAFRev1,67.1A,Administration de marchés financiers
NAFRev1,67.1C,Gestion de portefeuilles
NAFRev1,67.1E,Autres auxiliaires financiers
NAFRev1,67.2Z,Auxiliaires d'assurance
NAFRev1,70.1A,Promotion immobilière de logements
NAFRev1,70.1B,Promotion immobilière de bureaux
NAFRev1,70.1C,Promotion immobilière d'infrastructures
NAFRev1,70.1D,Supports juridiques de programme
NAFRev1,70.1F,Marchands de biens immobiliers
NAFRev1,70.2A,Location de logements
NAFRev1,70.2B,Location de terrains
NAFRev1,70.2C,Location d'autres biens immobiliers
NAFRev1,70.3A,Agences immobilières
NAFRev1,70.3C,Administration d'immeubles résidentiels
NAFRev1,70.3D,Administration d'autres biens immobiliers
NAFRev1,70.3E,Supports juridiques de gestion de patrimoine
NAFRev1,71.1A,Location de courte durée de véhicules automobiles
NAFRev1,71.1B,Location de longue durée de véhicules automobiles
NAFRev1,71.2A,Location d'autres matériels de transport terrestre
NAFRev1,71.2C,Location de matériels de transport par eau
NAFRev1,71.2E,Location d'appareils de transport aérien
NAFRev1,71.3A,Location de matériel agricole
NAFRev1,71.3C,Location de machines et équipements pour la construction
NAFRev1,71.3E,Location de machines de bureau et de matériel informatique
NAFRev1,71.3G,Location de machines et équipements divers
NAFRev1,71.4A,Location de linge
NAFRev1,71.4B,Location d'autres biens personnels et domestiques
NAFRev1,72.1Z,Conseil en systèmes informatiques
NAFRev1,72.2A,Edition de logiciels (non personnalisés)
NAFRev1,72.2C,Autres activités de réalisation de logiciels
NAFRev1,72.3Z,Traitement de données
NAFRev1,72.4Z,Activités de banques de données
NAFRev1,72.5Z,Entretien et réparation de machines de bureau et de matériel informatique
NAFRev1,72.6Z,Autres activités rattachées à l'informatique
NAFRev1,73.1Z,Recherche-développement en sciences physiques et naturelles
NAFRev1,73.2Z,Recherche-développement en sciences humaines et sociales
NAFRev1,74.1A,Activités juridiques
NAFRev1,74.1C,Activités comptables
NAFRev1,74.1E,Etudes de marché et sondages
NAFRev1,74.1G,Conseil pour les affaires et la gestion
NAFRev1,74.1J,Administration d'entreprises
NAFRev1,74.2A,Activités d'architecture
NAFRev1,74.2B,"Métreurs, géomètres"
NAFRev1,74.2C,"Ingénierie, études techniques"
NAFRev1,74.3A,Contrôle technique automobile
NAFRev1,74.3B,"Analyses, essais et inspections techniques"
NAFRev1,74.4A,Gestion de supports de publicité
NAFRev1,74.4B,"Agences, conseil en publicité"
NAFRev1,74.5A,Sélection et mise à disposition de personnel
NAFRev1,74.5B,Travail temporaire
NAFRev1,74.6Z,Enquêtes et sécurité
NAFRev1,74.7Z,Activités de nettoyage
NAFRev1,74.8A,Studios et autres activités photographiques
NAFRev1,74.8B,Laboratoires techniques de développement et de tirage
NAFRev1,74.8D,Conditionnement à façon
NAFRev1,74.8F,Secrétariat et traduction
NAFRev1,74.8G,Routage
NAFRev1,74.8H,Centres d'appel
NAFRev1,74.8J,Organisation de foires et salons
NAFRev1,74.8K,Services annexes à la production
NAFRev1,75.1A,Administration publique générale
NAFRev1,75.1C,Tutelle des activités sociales
NAFRev1,75.1E,Tutelle des activités économiques
NAFRev1,75.1G,Activités de soutien aux administrations
NAFRev1,75.2A,Affaires étrangères
NAFRev1,75.2C,Défense
NAFRev1,75.2E,Justice
NAFRev1,75.2G,Police
NAFRev1,75.2J,Protection civile
NAFRev1,75.3A,Activités générales de sécurité sociale
NAFRev1,75.3B,Gestion des retraites complémentaires
NAFRev1,75.3C,Distribution sociale de revenus
NAFRev1,80.1Z,Enseignement primaire
NAFRev1,80.2A,Enseignement secondaire général
NAFRev1,80.2C,Enseignement secondaire technique ou professionnel
NAFRev1,80.3Z,Enseignement supérieur
NAFRev1,80.4A,Ecoles de conduite
NAFRev1,80.4C,Formation des adultes et formation continue
NAFRev1,80.4D,Autres enseignements
NAFRev1,85.1A,Activités hospitalières
NAFRev1,85.1C,Pratique médicale
NAFRev1,85.1E,Pratique dentaire
NAFRev1,85.1G,Activités des auxiliaires médicaux
NAFRev1,85.1H,Soins hors d'un cadre réglementé
NAFRev1,85.1J,Ambulances
NAFRev1,85.1K,Laboratoires d'analyses médicales
NAFRev1,85.1L,Centres de collecte et banques d'organes
NAFRev1,85.2Z,Activités vétérinaires
NAFRev1,85.3A,Accueil des enfants handicapés
NAFRev1,85.3B,Accueil des enfants en difficulté
NAFRev1,85.3C,Accueil des adultes handicapés
NAFRev1,85.3D,Accueil des personnes âgées
NAFRev1,85.3E,Autres hébergements sociaux
NAFRev1,85.3G,Crèches et garderies d'enfants
NAFRev1,85.3H,"Aide par le travail, ateliers protégés"
NAFRev1,85.3J,Aide à domicile
NAFRev1,85.3K,Autres formes d'action sociale
NAFRev1,90.0A,Collecte et traitement des eaux usées
NAFRev1,90.0B,Enlèvement et traitement des ordures ménagères
NAFRev1,90.0E,Traitements des autres déchets solides
NAFRev1,90.0G,Autres travaux d'assainissement et de voirie
NAFRev1,91.1A,Organisations patronales et consulaires
NAFRev1,91.1C,Organisations professionnelles
NAFRev1,91.2Z,Syndicats de salariés
NAFRev1,91.3A,Organisations religieuses
NAFRev1,91.3C,Organisations politiques
NAFRev1,91.3E,Organisations associatives n.c.a.
NAFRev1,92.1A,Production de films pour la télévision
NAFRev1,92.1B,Production de films institutionnels et publicitaires
NAFRev1,92.1C,Production de films pour le cinéma
NAFRev1,92.1D,Prestations techniques pour le cinéma et la télévision
NAFRev1,92.1F,Distribution de films cinématographiques
NAFRev1,92.1G,Edition et distribution vidéo
NAFRev1,92.1J,Projection de films cinématographiques
NAFRev1,92.2A,Activités de radio
NAFRev1,92.2B,Production de programmes de télévision
NAFRev1,92.2D,Edition de chaînes généralistes
NAFRev1,92.2E,Edition de chaînes thématiques
NAFRev1,92.2F,Distribution de bouquets de programmes de radio et de télévision
NAFRev1,92.3A,Activités artistiques
NAFRev1,92.3B,Services annexes aux spectacles
NAFRev1,92.3D,Gestion de salles de spectacles
NAFRev1,92.3F,Manèges forains et parcs d'attractions
NAFRev1,92.3K,Activités diverses du spectacle
NAFRev1,92.4Z,Agences de presse
NAFRev1,92.5A,Gestion des bibliothèques
NAFRev1,92.5C,Gestion du patrimoine culturel
NAFRev1,92.5E,Gestion du patrimoine naturel
NAFRev1,92.6A,Gestion d'installations sportives
NAFRev1,92.6C,Autres activités sportives
NAFRev1,92.7A,Jeux de hasard et d'argent
NAFRev1,92.7C,Autres activités récréatives
NAFRev1,93.0A,Blanchisserie - teinturerie de gros
NAFRev1,93.0B,Blanchisserie - teinturerie de détail
NAFRev1,93.0D,Coiffure
NAFRev1,93.0E,Soins de beauté
NAFRev1,93.0G,Soins aux défunts
NAFRev1,93.0H,Pompes funèbres
NAFRev1,93.0K,Activités thermales et de thalassothérapie
NAFRev1,93.0L,Autres soins corporels
NAFRev1,93.0N,Autres services personnels
NAFRev1,95.0Z,Activités des ménages en tant qu'employeur de personnel domestique
NAFRev1,96.0Z,Activités indifférenciées des ménages en tant que producteurs de biens pour usage propre
NAFRev1,97.0Z,Activités indifférenciées des ménages en tant que producteurs de services pour usage propre
NAFRev1,99.0Z,Activités extra-territoriales
